title,text_review
Достоинства: ,отличный экран. шустрый процессор
Недостатки: ,нет
Комментарий: ,крутой
Достоинства: ,"внешний вид, производительность, экран, внешний вид, батарея"
Недостатки: ,"камера слабовата, но за эти деньги норм."
Достоинства: ,"Шустрый, камера, 2 симки."
Недостатки: ,"пока нет чехлов в наличии нигде, жду с али."
Комментарий: ,"Отличная модель. Брал за 11500р. Полностью на русском, отличная камера, очень шустро работает, отличный тачскрин, экран прекрасен, использую одну симку и карту памяти, хотя хватает встроенных 32Гб, при установке сам сохраняет все фото на карте."
Достоинства: ,"Отличный дизайн, много памяти. Мощная видеокарта"
Недостатки: ,"Очень сильно царапается экран и обдираются края, обязательно ставить защитное стекло и чехол. Через 2 недели перестал работать микрофон телефона. "
Комментарий: ,"Первое впечатление обманчиво. Через 2 недели перестал работать микрофон при звонках. Начал искать решение проблемы на форумах, оказывается это массовая проблема и проявляется достаточно часто, если не хотите бегать по сервисным центрам,то лучше купите другую модель телефона. Китайцы меня разочаровали. В сервисном центре сказали ремонт может затянуться до 45 дней. Вот теперь думаю как жить без телефона полтора месяца. И не факт что смогут починить этот брак"
Достоинства: ,"Все было отлично, пока он работал)"
Недостатки: ,Вырубился через неделю и больше не включился (((
Комментарий: ,"Меня все устраивало,  камеру хотелось бы получше,  но за эту цену нормально. Через неделю использовали вырубился и все, не включается. Хотя зарядки оставалось где-то 80-70%. Пыталась включить никакой реакции, индикатор тоже не включался. Пробовала еще на зарядку ставить, тоже без результатов. Наверное брак ((( буду пытаться вернуть его, надеюсь проблем не возникнет"
Достоинства: ,"Батарея, экран, куча датчиков и примочек. Можно сказать есть все."
Недостатки: ,"Пока все работает. Не удалось подключить Андроид Пэй, Root   открыт что ли, видимо сунули мне прошитый, на коробке йероглифы и книжка така, еще за доплату чехол и защиту стекла."
Комментарий: ,"Пару месяцев назад взял планшет самсунг а7 вроде, так по сравнению с ним ксаоми самолет, плюс экран фулл хд многого стоит, не стоит беспокоится о батарее, планшет садился часа за три как навигатор, и стоит он 14к.р. На всякий у меня еще Нокиа С6-01, в корпусе из нержавейки, камерой 8мп, и батарей на 3 дня."
Достоинства: ,"Хороший экран, мощный аккум хватает на 1,5 дня активного использования.
Снятие блокировки по отпечатку пальца на задней крышке телефона- это супер! берешь телефон в руку и он автоматически снимается с блока."
Недостатки: ,"Запись звука просто ЖУУУУТЬ!!!! Странно что мало кто пишет об этом в отзывах...(     Все что громче, человеческой речи приводит к шумам и помехам... Попытался записать видео с джазз вечеринки, (не громкий звук) слушать запись не возможно!!! ничего не слышно кроме помех.
Камера тоже на таком же низком уровне... количество пикселей вообще ни о чем не говорит. Автофокус настраивает четкость в течении 15 секунд или не настраивает ее вооообще!"
Комментарий: ,"Цена конечно заманчива, но после этих огрехов, хочется срочно вернуть телефон, пока еще не поздно."
Достоинства: ,"Отпечаток пальца, в целом шустрый."
Недостатки: ,"Плохой звук. Сенсор тупит, в сравнении с 4а."
Комментарий: ,"Если бы нашел redmi 4a  в таком же цвете, то купил бы его. Дешевле и лучше."
Достоинства: ,"Небольшой размер;
Четкий экран;
Вызывной динамик не на задней крышке, а на торце (когда телефон лежит, звуку ничто не мешает)"
Недостатки: ,"Иногда звук бывает с металлическим звоном, иногда как из бочки;
Там, где Lg L90 dual сеть ловит плохо, этот вообще не ловит.
После обновления прошивки на Глобал стал выключаться, чаще это происходит, когда включен мобильный интернет"
Комментарий: ,"Буду ждать обновления прошивки, так на вьетнамской прошивки глюков с выключением не было."
Достоинства: ,"Батарея,функционал и дизайн"
Недостатки: ,"Дисплей,не переведен до конца с глобальной прошивкой,отказался включаться на 4 день после покупки... Повезу обратно... Очень бесит"
Комментарий: ,"Самопроизвольное отключение в мороз это нормальный глюк сяоми... Продавец просто поддержал кнопку включения 20сек и телефон включился.... Короче аппарат не без косяков,а жаль... В целом очень понравился"
Достоинства: ,"Отличный телефон, всё летает, интересный интерфейс, наличие полезных плюшек (которых у меня раньше не было), таких как сканер отпечатка пальца, ИК передатчик. Батарею держит ДВА дня малоактивного использования (2-3 звонка, немного телеграм, полчаса игры и иногда соц.сеть, например, в очереди в поликлинику)"
Недостатки: ,"Минусы аппарата - плохая камера (понял это, когда сфоткал документ и не смог потом разобрать, что на нём написано), слабый вибросигнал - не чувствую в кармане штанов. Минусы прошивки - встроенный плеер не даёт изменить порядок треков, приложения сбрасываются. Объясню последнее: запустил я, скажем 5 приложений, через какое-то время у меня в диспетчере их 1-2, которые использовал последними. На практике получается так, что приложение, которое я один раз запустил, в следующий раз не будет работать, например кастомные часы - они стоят (стоят, карл!) - работают только штатные. Наверно, где-то есть настройка, запрещающая выгружать приложения, надо покопаться."
Комментарий: ,"Предыстория. Мой прошлый телефон SONY Xperia Acro S стал сильно тормозить и пришлось отправлять его на пенсию. Вероятной причиной тормозов стало насилие над телефоном (он не только падал сам, но и был бросаем неоднократно, бедный бампер из оргстекла весь потрескался). Программы обновлялись по 10-20 минут каждая, а играть в Ингресс становилось всё более невыносимо.
И вот я покупаю этого красавца Xiaomi, который я выбрал благодаря положительным комментариям на маркете и видеообзорам. Долгожданный, мощный, быстрый, красивый, с немного непривычным для меня MIUI интерфейсом, я тут же поставил на него свой любимый Ингресс. Сначала были проблемы с определением корректного местоположения из дома, да и вообще иногда даже на улице он не мог определить местоположение вообще. Потом понял, что сама игра, если из нее не выйти, но выключить экран боковой кнопкой, то в следующий раз местоположение определяться не будет. Выходить из игры надо корректно - сенсорной кнопкой ""назад"". Думаю, это же касается и других приложений с местоположением, работающих на этом аппарате.
В остальном телефон супер, игра не тормозит (с тяжёлыми, я думаю, он с лёгкостью справится), в MIUI есть много интересных фишек, например свой ""клин мастер"", возможность записывать телефонный разговор. Камерой особо не пользуюсь, так как у меня есть нормальная видеокамера от Panasonic, но чёткость камеры разочаровала (см. Недостатки).
Батарею держит два дня, а зарядка выдаёт свои честные 2А, чего я ещё никогда не видел.
Датчик освещения работает ""усердно"" и заметно на глаз: в темноте сильно затемняет, но стоит выйти, скажем, в помещение, где светит лампа сверху, тут же делает экран заметно ярким. На улице, кстати, экран не всегда достаточно яркий.
PS. Долго смотрел в сторону защищённого Blackview BV-6000, которым орехи колят и в бетон заливают, но из-за плохих отзывов принял решение от него отказаться."
Достоинства: ,за такие деньги впорне нормально
Недостатки: ,пока нет стабильной прошивки идут с сырыми  постоянные обновы которые не ставятся придётся перешивать на стабильную когда она официально выйдет
Комментарий: ,"на данном этапе в наше время нет смысла брать крутой HTC  или самсунг 7 потому что вы  не поймете разнице в скорости работы, и только ради имидже что у вас телефон за 50к рублей . а эта граница с помощью друзей из поднебесной таит на глазах"
Достоинства: ,Все просто супер кроме выполнения основной функции - разговаривать по телефону невозможно!
Недостатки: ,"Пользуюсь 1,5 месяца. 70% разговоров - бульканье, собеседник вас слышит отлично, а вот вы собеседника - нет, раздражает безумно. Прошивка 8.2.4.0, VoLTE отключен, с отключением мобильных данных тоже самое, не помогает. В общем, буду вести разговоры с магазином о возврате/ремонте/не знаю еще о чем, но о покупке этого телефона жалею сильно. Зато отлично держит заряд и в остальном на 5, но свою основную функцию не выполняет."
Достоинства: ,Цена. Железо. 
Недостатки: ,Связь и интернет lte. Прошивка. Расположение сенсора отпечатать пальца.
Комментарий: ,"Пользуюсь данным устройством уже 4 месяца. Привык уже и к прошивке и разблокировке устройства. Но недавно был в поездке по регионам. Стандарты lte там отличаются. В результате даже почтой нормально не получается пользоваться. 
До этого был HTC One m7. Так он просто летал в плане интернета lte. Даже в Москве на много быстрее работал.
Делайте выводы дамы и господа."
Достоинства: ,"Автономность работы,дисплей,железо,экран"
Недостатки: ,"Камера, качество связи при разговоре с собеседником, зависания при входящем звонке. Смартфон у меня оригинальный. Я тут у многих видел в отзывах вышеперечисленные проблемы, а это немаловажный фактор. "
Комментарий: ,"Что только не пробовал делать, качество связи как было отвратительным так и остается. Не рекомендую использовать данный девайс как звонилку. Всё  до последнего надеялся что исправят проблему, сегодня после месяца пользования данным смартфона, решил написать объективнвй отзыв. Китайцам ещё далеко до таких компаний как Самсунг, Сони и т.д.. Это мой первый и последний смартфон китайского брэнда. В первую очередь смартфон должен служить как звонилка, а он этого не делает. Лучше за 6000 купить Самсунг G1 2016 120f. Ведь это то не планшет, где не так важно качество связи. Про камеру молчу, так как цена соответствующая, но качество связи должно быть на первом месте."
Достоинства: ,"Батарея, производительность."
Недостатки: ,"Отвратительно работает с оператором Билайн в Нижнем Новгороде. В режиме 3G собеседника почти не слышно. В 2G - меня плохо слышат.
На форумах много сказано об этой проблеме.
Только менять оператора.
Не приходят уведомления из приложения ""ВКонтакте"", если телефон в режиме блокировки, а интернет - не wifi. Никакие игры с настройками энергосбережения эффекта не дают.
Две эти вещи, ради которых и брался телефон, перечеркивают плюсы от мощного железа за небольшую цену.
"
Комментарий: ,"Удивительно, как можно хорошее железо испортить софтом.
"
Достоинства: ,"Цена, железо."
Недостатки: ,"МИКРОФОН.
Никто об этом не пишет и не говорит, но в этом телефоне абсолютно отвратительный микрофон! Был на концерте любимой группы, услышал любимый трек , схватил телефон чтобы заснять. Рядом на айфон 5 си  снимали, качество звука на высоте. На этом же, ничего не понятно. Все в захлёб."
Комментарий: ,"За эти деньги сойдёт, но с решительным желанием в не далёком будущем перейти на без компромиссный айфон или топовый (дороже 27к) андроид ."
Достоинства: ,"Характеристики, цена"
Недостатки: ,"не ожидал, что он моноблочный, некуда вставить флешку, акум 4000 мог бы держать и дольше"
Комментарий: ,отличный телефон за свои деньги
Достоинства: ,"Дизайн,скорость,не лагает вообще, аккумулятор долго держит"
Недостатки: ,"Слышимость,как из бочки.."
Комментарий: ,"Видимо, аппараты из чайны через одного имеют проблемы со слышимостью"
Достоинства: ,Все нормально для бюджетного телефона.
Недостатки: ,Пока еще не наблюдал.
Комментарий: ,"Сложно что-то сказать сразу, нужно немного попользоваться. В принципе, для бюджетного варианта нормально."
Достоинства: ,Телефончик супер.
Недостатки: ,Не всегда определяет кто звонил показывает только номер звонящего
Достоинства: ,"камера хорошая, хотя говорят что камера не очень, это ложь, камера очень хорошая, звук громкий, всё что мне надо было всё есть, во всём довольна"
Недостатки: ,нет
Комментарий: ,"очень классный телефон, рекомендую берите, не огорчитесь"
Недостатки: ,"И так ребята, хотел бы рассказать свою печальную историю с этим телефон. Приобрел его в интернет магазине , а через две недели эксплуатации сломался микрофон в этом телефоне."
Достоинства: ,Есть в заявленных характеристиках
Недостатки: ,Время покажет
Комментарий: ,"Это не рст на данный момент в России нет ни одного официального представительства Xiaomi,ни официального магазина или дилера, ни одного офицального гарантийного центра"
Недостатки: ,"Крайне низкое качество связи с Мегафоном!
С МТС лучше, но не идеальное. Не помогает
ни замена SIM карты, ни перестановка карт 
местами, ни замена радиодрайвера, произведенная
поставщиком в Москве. Если пользуетесь Мегафоном -
не приобретайте!"
Достоинства: ,"Ничего не понравилось, т.к. на 2-й неделе использования вышел из строя, потух экран и все. Китайская лотерея. Взяла на замену redmi3pro, который после года использования начал подглючивать, во время разговора пропадает связь, зависает и не реагирует, только перезагружать. Но он хоть год проработал, в отличии от этого."
Недостатки: ,Не понравилось все. Особенно делать возврат
Достоинства: ,"все, что уже и сказано)) нечего добавить."
Недостатки: ,"камера обычная. встроенный аккум. , но может это и достоинство.  Но самое интересное, никак не проверить подлинность...  На сайте mi.com  даже модели то такой нет))) нет там redmi 4 pro. не существует!))  сам аппарат пишет модель redmi 4. такой тоже нет модели на офиц. сайте.  короче..такое ощущение , что все это подделка))) никаких драгон процессоров. и прочее. хотя в целом , программа показывает характеристики похожие на описанные, память, 8 ядер и так далее. Нет также половины датчиков.   Так что телефон странноватый)"
Достоинства: ,"Металличекий корпус. Хорошее стекло (до сих пор без царапин, есть чехол) Аккумулятор на 2-3 дня. Спутники находит быстро. Экран с большой плотностью. Почти не греется. Постоянные обновления оболочки. Не тормозит. "
Недостатки: ,Нет band 20 в LTE. Есть не нужные приложения от производителя.
Комментарий: ,"Пользуюсь два с половиной года. Был удивлен, что его ещё продают. Он по характеристикам не уступает некоторым новым моделям... Маркетологи только цифру ставят больше в названии) Звук при разговоре по началу непривычен... В предыдущем смартфоне был лучше. Вместо второй симки стоит карта памяти, 32+32Гб. Ни разу не пользовался фронтальной камерой)"
Достоинства: ,"Камера норм, всё норм работает, никогда особо не глючил"
Недостатки: ," К прошивкам только претензии были, к самому телефону - нет"
Комментарий: ,"Хороший телефон. Всё устраивало, пока экран не разбил. Заменил экран и снова разбил. Потом вздулась батарейка. Разбитый экран спустя какое-то время начинает глючить.  Ну я уж не стал опять морочиться, купил другой телефон. НО всё же, лучше бы я такой же телефон снова купил бы, хороший"
Достоинства: ,Скорость работы. Автономность. Экран fullhd.
Недостатки: ,"Микрофон совсем плох. Во время звонка на другой стороне плохо тебя слышно,люди часто жалуются. Диктофон соответственно также делает записи плохого качества. Динамик тоже не на высоте. Видео снимает отвратительно. Фото более менее. Список контактов со старого Филипса через google аккаунт не смог перебросить.(только имена без номера)"
Комментарий: ,Неплохой телефон за свои деньги. Но не без недостатков.
Достоинства: ,"Отличный смартфон для своей цены, если бы мне не сказали сколько он стоит - подумал бы, что около 20-30 тыс.руб.. Игры тянет отлично, не глючит, хорошие динамики."
Недостатки: ,"Кроме того, что есть закос под Iphone недостатков больше не наблюдал(хотя я даже не считаю это недостатком)."
Комментарий: ,"Очень крутой, покупайте и не пожалеете :)"
Достоинства: ,"Зарядка,корпус, внешний вид"
Недостатки: ,"П.О. перереодически есть мелкие баги , прошивки слегка сыроваты"
Комментарий: ,"В целом мой совет -Берите и даже не думайте , заряд держит два дня и это 100% инфа ,625 снап со всем справляется на ура "
Достоинства: ,"Отличный телефон ,ни разу не подвел.Хороший процессор ,неплохая камера ,долго держит заряд."
Недостатки: ,нет.
Комментарий: ,"Недавно пролил на него пиво(прямо на экран) ,где то четверть бокала 0,5 ,и ничего с ним не произошло!!!!Работает как работал...Это говорит о том что корпус герметичный.Отличный телефон ,не жалею ,что купил.Советую)"
Достоинства: ,"Очень удобный формат. Приличное время автономной работы. Хороший внешний вид, хотя без чехла - скользкий.  Приятная оболочка, особенно после обновления на  версию 10."
Недостатки: ,"Wi-Fi менее дальнобойный, чем на предыдущем - zte a6. Сейчас сложно найти родной бампер/чехол, хотя защитное стекло нашлось легко."
Комментарий: ,Покупкой доволен. Других нареканий нет. 
Достоинства: ,Цена. Покупал в декабре 2016 на Али за 9700 в черном цвете. На тот момент и оперативной памяти и встроенной хватоло. До сих пор приходя обновления.
Недостатки: ,"Покупал с кривой прошивкой, пришлось перепрошить самому. Экран сильно царапается (( Версия андроид 6. Нет подсветки кнопок. "
Достоинства: ,"быстрый, емкая батарея. приятный в руке. покупался супруге в подарок взамен сгоревшего Хонор 4С."
Недостатки: ,"привезли второй аппарат оперативно на замену. первый оказался с браком. терял сеть, несмотря на активный индикатор сети. 
"
Комментарий: ,"первые дни эксплуатации, забыли отклеить защитную пленку с камеры., поэтому снимки получались мутноватые. пленку было практически незаметно и отклеилась с трудом."
Достоинства: ,"экран, производительность, батарея"
Недостатки: ,за месяц использования выявлено не было
Комментарий: ,"брал на замену айфона4, небо из земля, если учесть что на 4айфон не ставятся нужные приложения из-за отсутствия обновления ios для него! редми 4про просто супер аппарат, всем доволен! советую всем. у меня кастомная пока прошивка- что то на английском- Да и что с того! все работает нормально без зависания и багов!
Дополняю, через 2 года использования телефон всем устраивает, тем более обновился до 10 miui! Батарея держит на том же уровне, отлично!"
Достоинства: ,"Смартфон отличный в своём ценовом сегменте, т.к он брался год назад , на сегодняшний день вполне устраивает, и за 13 т.р аналогов особо не видел( конец 16 - начало 17 года ) , на ""драконе"" тем более , из плюшек вчера пришла Глобалка на 10MIUI"
Недостатки: ,"Жалко что версии на 4/64 не было , так бы ее взял"
Комментарий: ,"За свою цену , по цене и соотношению , 10/10"
Достоинства: ,"Тянет все игры (Но не на максималках)
Удобный 5-ти дюймовый экран
Если у вас не было Full-HD экрана на телефоне, то вы много потеряли
Оперативной памяти более, чем достаточно"
Недостатки: ,"Мне 32 гб оказалось мало
Странная камера, снимает то хорошо, то плохо
То же самое с зарядкой, либо держится два дня, либо садиться за один"
Комментарий: ,За свои деньги он идеален!
Достоинства: ,всё
Недостатки: ,глюк
Комментарий: ,"Купил xiaomi redmi 4 pro , суперпупер машинка, лично для меня конечно, НННООО!
Продержав более двух суток не интенсивного использования зарядва, вдруг на 50% батареи отключился наглухо.
Кнопка включения мертва и опосля втыкания зарядки
Я читал об аналогичном, думал удастся избежать. Фишка в энергосберегающих опциях. Говорят.
Действовал по типу пинания колеса (прочёл про это): вынул симку и вставил снова.
Залез в опции и отключил всё. Будем поглядеть. Посмотрим на каком проценте умрёт сейчас. Думается литий-полимер то ещё зло.Если через пару дней принесу покойника обратно, не ругайтеся, нахрена такой геморрой))) заявлено 4, а подыхает на 2-х., хотя показывает половину, может с циферками чегой-то схитрили?

спустя время - отличный смартфончик оказался, вышеупомянута проблема решилась, экран бомба, аккум тоже."
Достоинства: ,"Всё, что связано с ""железом"" аппарата. Серьезно, просто технические характеристики телефона уже говорят сами за себя."
Недостатки: ,"Всё, что связано с софтом от Xiaomi. В системных приложениях после года пользования вместе с обновлениями появляется реклама, варьируеся от баннеров в боковой панели (на скриншоте) и до полноэкранных непропускаемых заставок.

Штатные средства контроля приложений (трафик, активность и т.д.) не работают на штатные приложения (ну естественно).

Вся ситуация с софтом смягчается получением рут-прав и тотальным разграничением приложений - но опять же, процесс получения этих прав затруднён производителем и требует регистрации ми-аккаунта. При регистрации будьте готовы, что автоматически начнется синхронизация большинства файлов с серверами китайцев (она включена по-умолчанию)."
Комментарий: ,"Буду рекомендовать друзьям только как аппарат, который нужно ""допиливать напильником""."
Достоинства: ,"1. Мощная батарея -  даже спустя 1,5 года не деградировала, хватает на 2-3 суток без подзарядки (использую вай-фай и 4G, серфлю в интернете, слушаю музыку, читаю книги, смотрю видео). Стоит всегда экономный режим, заряжать стараюсь медленной зарядкой когда батареи меньше 30%, не чаще.
2. Одно из лучших соотношений цена\характеристики на рыке смартфонов Android.
3. Сканер отпечатков пальца -  для разблокировки пользуюсь в основном им, намного быстрее графического ключа или пин кода.
4. Приятная и уже привычная оболочка Андройд от Xiomi, быстрая, есть много бесплатных тем оформления в стандартном приложении.
6. До сих пор регулярно выходят обновления прошивки.
7. Стильный дизайн, металлический корпус, хоть он и скрыт под чехлом.
8. Достаточно мощный динамик.
9. 4G - кому щас нужен смартфон без него, скоро уже пойдут смарты с 5G.

"
Недостатки: ,"1. Нет NFC
2. Даже 32 ГБ внутренней памяти это мало, много этого пространства занимает Ось со стандартными приложениями, а многие сторонние приложения не умеют размещаться на карту памяти (или сообщают, что будут работать оттуда медленнее).
3. Совмещённый слот 2-ой сим карты и карты памяти (но т.к. я не пользуюсь 2 симкой, мне норм)
4. В комплекте нет адаптера питания только кабель Юсб."
Комментарий: ,"Покупал 1,5 года назад на тот момент была уже Глобальная версия прошивки, без китайских приложений."
Достоинства: ,"1. Аппаратная начинка очень годная. 2. Хороший софт.
Не представлял, что буду пользоваться телефоном так долго. "
Недостатки: ,"Автономность через год активного использования стала падать. Но если с этим можно свыкнуться, то камера - это провал. Кто хочет найти себе камерофон крайне рекомендую другую модель за более разумный ценник - mi8."
Комментарий: ,"Кому не особо важна камера, берите. Телефон реально достойный. Соотношение цена/качество на высоте! "
Достоинства: ,"Длительное время автономной работы (3 суток без проблем). Хорошая камера. Производительный процессор и большой обобьем оперативный памяти 3 gb, из 32 двух gb. встроенной памяти доступно около 25 gb., для хранения фотографий и музыки более чем достаточно. Громкий динамик, отлично слышно из сумки в общественном транспорте. Хорошо держит сеть."
Недостатки: ,Нет
Комментарий: ,Брал за 12000 в феврале 2017 г. за свои деньги просто идеален.
Достоинства: ,"Автономность работы, производительность, оболочка miui."
Недостатки: ,Камера
Комментарий: ,Лучший по цене/качеству
Достоинства: ,"Камера, сканер отпечатков пальцев, экран, скорость работы, интерфейс, уверенный прием gps, прочный, долго держит заряд"
Недостатки: ,Недостатков нет
Комментарий: ,Это лучший смарт за 13000р
Достоинства: ,"Батарея, экран, мощное железо, дизайн, качество сборки, соотношение цена/качество"
Недостатки: ,"камера, баги прошивки"
Комментарий: ,"В общем я выбирал себе идеальный телефон - остановился на данной модели. Ожидание оправдались, но есть и неприятные сюрпризы.По порядку - на начало 2017 в данной ценовой  категории один из лучших. Выглядит дорого, качество сборки на уровне - ничего не люфтит, не болтается. Экран FHD просто сказка - сочный, прекрасные углы обзора. Производительность отличная. Автономность - при умеренном использовании вполне хватает на три дня на одной зарядке. Оболочка - тут неоднозначно. Кто-то нахваливает, кто-то ругает. И есть за что. Некоторые вещи интуитивно понятны, но некоторые запрятаны так, что мозг можно сломать. После андройда первое желание было снести все нахрен и поставить чистый андройд. Но потом привык(благо привыкаешь быстро).Что не нравится - камера. Да я смотрел обзоры и был готов. Но все-равно неприятно. Снимки при тусклом свете или в движении лучше не делать - ничего хорошего не получится. При записи видео могут вылезти проблемы с чувствительностью микрофона и получится смазанный звук, который будет заикаться и шипеть. Да есть патчи, которые в некоторой мере исправляют ситуацию, но хотелось бы получить работающий девайс из коробки. Косяки с регулярным произвольными выключениями телефона раздражают -  и это на официальной глобальной прошивке. В общем денег своих стоит, но недоработки раздражают. Если для вас камера неважна - берите, в ином случае надо искать что-то другое
P.S. последние обновления прошивки исправили ситуацию с произвольными выключениями"
Достоинства: ,"Отличная производительность
Компактный по размерам
Цена"
Недостатки: ,"Стекло не защищено и легко царапается, хотя я и год проносил его в чехле-книжке без плёнок, у меня все равно есть очень мелкие царапины. Их не видно, но неприятно.
MIUI, в принципе это не так плохо и на любителя. Идея хорошая, но реализация немного хромает, иногда печалят некоторые баги (Google Music вы адекватно не сможете пользоваться).
Телефон перестали обновлять на более новые версии андроид, хоть оболочку и обновляют, но это не совсем то, учитывая что более слабые телефоны линейки Redmi 4 обновили на 7 андроид.
Разнообразие комплектующих (разные сканеры, светодиоды, экраны в разных партиях). Что усложняет сборку кастомных прошивок.
Хотя их достаточно и можно так же установить 8 андроид. Но мелкие баги с камерой (раньше и с компасом) тоже оставляют свой осадок. 
"
